Order ID;Order Date;Order Priority;Order Quantity;Sales;Ship Mode;Customer Segment;Product Container;Ship Date
29152;23.07.2011;Low;3;58,63;Regular Air;Small Business;Small Pack;27.07.2011
29152;23.07.2011;Low;13;94,99;Regular Air;Small Business;Small Box;23.07.2011
29639;17.04.2011;Critical;8;22,37;Regular Air;Corporate;Wrap Bag;19.04.2011
30407;17.04.2009;Low;41;17853,64;Regular Air;Corporate;Small Box;17.04.2009
31175;26.09.2009;Critical;26;539,66;Express Air;Corporate;Small Box;29.09.2009
32455;23.09.2010;High;43;4620,53;Regular Air;Corporate;Small Box;24.09.2010
32484;04.02.2011;Not Specified;9;2502,67;Delivery Truck;Corporate;Jumbo Drum;05.02.2011
34402;02.05.2010;High;38;3016,85;Regular Air;Corporate;Large Box;04.05.2010
34402;02.05.2010;High;11;48,5;Express Air;Corporate;Small Box;05.05.2010
34723;09.12.2012;Medium;4;6095,14;Delivery Truck;Small Business;Jumbo Drum;11.12.2012
34723;09.12.2012;Medium;46;3776,28;Delivery Truck;Small Business;Jumbo Box;12.12.2012
34723;09.12.2012;Medium;29;1487,8995;Regular Air;Small Business;Small Box;11.12.2012
34757;28.05.2012;High;40;250,6;Express Air;Small Business;Small Box;30.05.2012
34913;22.11.2011;Medium;15;107,63;Regular Air;Home Office;Small Box;24.11.2011
35136;08.10.2009;Critical;23;68,73;Regular Air;Corporate;Wrap Bag;09.10.2009
35299;10.08.2012;Not Specified;41;4359;Regular Air;Corporate;Small Box;12.08.2012
36676;25.08.2011;Not Specified;32;3046,01;Delivery Truck;Corporate;Jumbo Drum;27.08.2011
36676;25.08.2011;Not Specified;15;353,52;Regular Air;Corporate;Small Box;26.08.2011
36708;19.09.2011;Not Specified;46;636,5;Regular Air;Corporate;Medium Box;21.09.2011
36708;19.09.2011;Not Specified;25;2614,3705;Regular Air;Corporate;Small Box;21.09.2011
36835;20.10.2009;Critical;39;12073,06;Regular Air;Home Office;Small Box;22.10.2009
36835;20.10.2009;Critical;25;6685,05;Regular Air;Home Office;Large Box;21.10.2009
36835;20.10.2009;Critical;18;1175,53;Regular Air;Home Office;Small Box;21.10.2009
37127;02.10.2010;High;19;178,44;Regular Air;Corporate;Wrap Bag;03.10.2010
37667;02.12.2011;High;31;472,35;Regular Air;Consumer;Small Box;03.12.2011
37825;22.07.2009;Low;44;505,01;Regular Air;Home Office;Small Box;24.07.2009
37825;22.07.2009;Low;41;286,75;Regular Air;Home Office;Wrap Bag;29.07.2009
37861;28.12.2011;Not Specified;32;980,07;Regular Air;Corporate;Small Box;30.12.2011
37926;08.09.2009;Critical;31;353,25;Regular Air;Corporate;Wrap Bag;10.09.2009
38304;22.03.2011;High;7;30,1;Regular Air;Consumer;Small Box;24.03.2011
38978;03.08.2009;Low;24;4547,26;Delivery Truck;Small Business;Jumbo Drum;05.08.2009
39267;18.01.2010;High;26;430,33;Regular Air;Home Office;Small Box;20.01.2010
39267;18.01.2010;High;46;1221,47;Regular Air;Home Office;Medium Box;19.01.2010
40772;13.02.2012;Critical;15;128,27;Regular Air;Consumer;Wrap Bag;14.02.2012
40928;12.09.2009;Low;4;292,3405;Regular Air;Corporate;Wrap Bag;17.09.2009
41216;01.07.2009;Not Specified;8;253,26;Regular Air;Home Office;Small Box;02.07.2009
41216;01.07.2009;Not Specified;45;6865,072;Delivery Truck;Home Office;Jumbo Box;03.07.2009
42310;21.07.2009;Critical;20;3361,7585;Regular Air;Consumer;Small Box;22.07.2009
42403;20.06.2009;Not Specified;38;117,84;Regular Air;Small Business;Small Box;21.06.2009
42403;20.06.2009;Not Specified;47;121,2;Regular Air;Small Business;Wrap Bag;21.06.2009
43138;14.03.2012;Low;43;1334,05;Regular Air;Home Office;Small Box;18.03.2012
43138;14.03.2012;Low;50;6552,86;Delivery Truck;Home Office;Jumbo Box;16.03.2012
43206;23.08.2009;Medium;16;587,88;Express Air;Corporate;Small Pack;24.08.2009
43207;09.06.2010;Low;45;2207,9;Regular Air;Consumer;Large Box;13.06.2010
43207;09.06.2010;Low;41;139,93;Regular Air;Consumer;Wrap Bag;16.06.2010
43207;09.06.2010;Low;8;15,45;Regular Air;Consumer;Wrap Bag;11.06.2010
43650;23.03.2009;Not Specified;3;1759,65;Regular Air;Corporate;Large Box;24.03.2009
43650;23.03.2009;Not Specified;7;88,59;Regular Air;Corporate;Small Pack;25.03.2009
44290;21.03.2010;Medium;49;508,38;Regular Air;Corporate;Small Pack;23.03.2010
44290;21.03.2010;Medium;28;281,09;Regular Air;Corporate;Small Box;23.03.2010
44290;21.03.2010;Medium;41;276,65;Regular Air;Corporate;Small Box;23.03.2010
44613;30.08.2010;High;34;1911,69;Regular Air;Small Business;Small Box;31.08.2010
44613;30.08.2010;High;17;120,751;Regular Air;Small Business;Medium Box;31.08.2010
44613;30.08.2010;High;45;245,55;Regular Air;Small Business;Small Box;31.08.2010
44965;02.10.2011;Low;19;28,82;Regular Air;Corporate;Wrap Bag;06.10.2011
44965;02.10.2011;Low;45;75,39;Regular Air;Corporate;Wrap Bag;06.10.2011
45733;06.12.2010;Critical;39;851,17;Regular Air;Corporate;Small Box;07.12.2010
45893;26.05.2011;High;15;68,03;Regular Air;Corporate;Small Box;27.05.2011
46113;02.12.2009;Not Specified;18;2567,13;Express Air;Small Business;Large Box;03.12.2009
46311;25.07.2011;High;42;1244,01;Regular Air;Consumer;Small Pack;25.07.2011
46311;25.07.2011;High;42;981,73;Regular Air;Consumer;Small Pack;26.07.2011
46311;25.07.2011;High;44;302,07;Regular Air;Consumer;Small Box;27.07.2011
47398;17.06.2011;Medium;6;1307,184;Delivery Truck;Corporate;Jumbo Box;19.06.2011
47554;13.03.2010;Low;9;436,3;Delivery Truck;Corporate;Jumbo Drum;13.03.2010
47554;13.03.2010;Low;47;364,23;Regular Air;Corporate;Wrap Bag;20.03.2010
48135;19.04.2009;High;40;750,14;Regular Air;Home Office;Small Pack;19.04.2009
49346;05.05.2011;Not Specified;8;94,35;Regular Air;Corporate;Small Pack;08.05.2011
49346;05.05.2011;Not Specified;50;276,75;Regular Air;Corporate;Small Box;06.05.2011
49735;23.09.2009;Not Specified;32;1929,19;Regular Air;Corporate;Small Box;24.09.2009
50087;15.05.2010;Not Specified;17;58,86;Regular Air;Corporate;Wrap Bag;17.05.2010
50466;28.06.2012;Critical;32;6892,07;Express Air;Home Office;Small Box;30.06.2012
50501;29.05.2009;High;31;801,45;Regular Air;Corporate;Medium Box;31.05.2009
50818;06.10.2012;Medium;34;5518,5315;Regular Air;Small Business;Small Box;08.10.2012
50852;12.06.2011;Medium;24;188,47;Regular Air;Small Business;Small Box;13.06.2011
52068;13.01.2012;Not Specified;31;163,27;Regular Air;Corporate;Small Box;13.01.2012
52068;13.01.2012;Not Specified;47;24559,91;Delivery Truck;Corporate;Jumbo Box;13.01.2012
52068;13.01.2012;Not Specified;21;1217,5;Delivery Truck;Corporate;Jumbo Box;14.01.2012
52068;13.01.2012;Not Specified;17;441,53;Delivery Truck;Corporate;Jumbo Drum;15.01.2012
52641;08.10.2010;Not Specified;6;834,2155;Regular Air;Consumer;Small Box;10.10.2010
53378;13.07.2012;Medium;50;13934,53;Express Air;Corporate;Large Box;14.07.2012
53378;13.07.2012;Medium;38;1233,76;Regular Air;Corporate;Small Box;14.07.2012
53378;13.07.2012;Medium;49;2377,28;Regular Air;Corporate;Small Pack;14.07.2012
55136;09.10.2010;Critical;29;134,68;Regular Air;Home Office;Small Box;11.10.2010
55655;24.09.2012;Low;33;3671,1415;Regular Air;Home Office;Small Box;26.09.2012
55750;27.08.2010;Critical;31;5445,992;Delivery Truck;Small Business;Jumbo Box;29.08.2010
56064;29.10.2009;Medium;41;1169,26;Regular Air;Home Office;Small Box;29.10.2009
56804;27.03.2011;Critical;41;136,45;Regular Air;Home Office;Small Box;29.03.2011
56804;27.03.2011;Critical;24;121,81;Regular Air;Home Office;Small Box;28.03.2011
57157;26.02.2012;Critical;18;203,57;Regular Air;Corporate;Small Box;29.02.2012
58053;08.01.2010;Medium;42;287,75;Regular Air;Home Office;Small Box;10.01.2010
58116;28.03.2009;Critical;6;171,77;Delivery Truck;Small Business;Jumbo Drum;29.03.2009
58181;07.10.2012;Not Specified;5;36,43;Regular Air;Corporate;Small Box;09.10.2012
58308;21.05.2010;Not Specified;35;2173,26;Delivery Truck;Corporate;Jumbo Box;21.05.2010
58308;21.05.2010;Not Specified;20;623,29;Regular Air;Corporate;Small Box;22.05.2010
58308;21.05.2010;Not Specified;2;40,34;Regular Air;Corporate;Small Box;23.05.2010
58339;13.06.2009;High;9;1608,87;Regular Air;Corporate;Small Box;13.06.2009
58339;13.06.2009;High;11;37,64;Express Air;Corporate;Small Box;14.06.2009
58883;12.08.2012;Low;36;161,56;Regular Air;Corporate;Small Box;17.08.2012
59777;12.12.2010;High;19;917,31;Express Air;Home Office;Small Box;13.12.2010
548;20.09.2009;Critical;41;129,49;Regular Air;Home Office;Small Box;21.09.2009
548;20.09.2009;Critical;29;202,95;Regular Air;Home Office;Small Box;21.09.2009
548;20.09.2009;Critical;26;2753,1925;Regular Air;Home Office;Small Box;22.09.2009
771;16.06.2011;Critical;18;88,84;Regular Air;Home Office;Small Box;17.06.2011
1925;04.03.2012;Critical;40;909,82;Regular Air;Corporate;Small Pack;06.03.2012
2086;18.10.2009;Critical;24;1411,58;Express Air;Corporate;Small Box;20.10.2009
2086;18.10.2009;Critical;38;2115,242;Regular Air;Corporate;Small Box;19.10.2009
2086;18.10.2009;Critical;9;1246,68;Regular Air;Corporate;Medium Box;21.10.2009
6560;04.01.2011;Low;20;169,18;Regular Air;Corporate;Small Box;08.01.2011
6560;04.01.2011;Low;37;8252,392;Delivery Truck;Corporate;Jumbo Box;09.01.2011
7105;21.06.2010;Low;17;77,19;Regular Air;Corporate;Small Box;28.06.2010
7776;14.03.2009;Medium;36;7223,59;Delivery Truck;Corporate;Jumbo Drum;15.03.2009
7776;14.03.2009;Medium;6;934,216;Delivery Truck;Corporate;Jumbo Box;14.03.2009
8450;13.04.2012;Not Specified;24;1307;Regular Air;Home Office;Small Box;15.04.2012
8450;13.04.2012;Not Specified;22;41,39;Regular Air;Home Office;Small Box;14.04.2012
16164;03.01.2012;Low;26;2354,15;Delivery Truck;Home Office;Jumbo Drum;07.01.2012
18789;16.03.2011;High;50;1558,18;Regular Air;Small Business;Small Box;18.03.2011
19105;28.10.2009;High;31;1370,56;Regular Air;Corporate;Small Box;30.10.2009
19105;28.10.2009;High;29;172,98;Regular Air;Corporate;Small Box;28.10.2009
19136;04.08.2010;Not Specified;44;1372,9455;Regular Air;Corporate;Small Pack;06.08.2010
19206;30.03.2010;Low;40;88,02;Regular Air;Corporate;Small Box;03.04.2010
19206;30.03.2010;Low;32;800;Delivery Truck;Corporate;Jumbo Drum;01.04.2010
19654;09.01.2011;High;8;381,69;Regular Air;Home Office;Small Box;09.01.2011
20037;10.01.2009;Low;35;1009,42;Regular Air;Corporate;Small Box;15.01.2009
20037;10.01.2009;Low;49;15137,11;Delivery Truck;Corporate;Jumbo Drum;15.01.2009
20549;12.01.2009;Not Specified;40;1030,09;Regular Air;Corporate;Small Box;13.01.2009
20832;30.07.2010;Not Specified;47;88,7;Regular Air;Home Office;Small Box;30.07.2010
20832;30.07.2010;Not Specified;39;105,89;Regular Air;Home Office;Wrap Bag;01.08.2010
22887;18.11.2010;Not Specified;34;9107,27;Regular Air;Home Office;Large Box;19.11.2010
23936;17.12.2009;Medium;27;71,39;Regular Air;Home Office;Wrap Bag;19.12.2009
24326;29.09.2011;Critical;37;1596,86;Regular Air;Corporate;Small Box;01.10.2011
24326;29.09.2011;Critical;12;78,36;Regular Air;Corporate;Wrap Bag;30.09.2011
25926;20.11.2009;High;20;3300,216;Delivery Truck;Corporate;Jumbo Box;21.11.2009
25926;20.11.2009;High;23;331,54;Regular Air;Corporate;Small Box;22.11.2009
27687;22.04.2010;Medium;38;251,3;Regular Air;Home Office;Small Box;24.04.2010
27776;04.05.2010;Low;41;226,68;Express Air;Corporate;Small Box;08.05.2010
27813;12.01.2009;Medium;10;401,14;Regular Air;Consumer;Small Box;14.01.2009
28256;23.02.2009;High;19;467,4;Delivery Truck;Corporate;Jumbo Drum;23.02.2009
28550;20.03.2011;Not Specified;44;21532,26;Delivery Truck;Corporate;Jumbo Drum;23.03.2011
28550;20.03.2011;Not Specified;1;7,64;Regular Air;Corporate;Wrap Bag;21.03.2011
28870;10.11.2011;High;27;1154,89;Regular Air;Corporate;Small Box;11.11.2011
30374;21.03.2010;Critical;12;709,54;Regular Air;Corporate;Small Box;22.03.2010
30374;21.03.2010;Critical;42;1220,08;Regular Air;Corporate;Small Pack;22.03.2010
30564;26.02.2009;Critical;20;606,3985;Regular Air;Home Office;Wrap Bag;27.02.2009
31620;11.08.2011;Critical;20;1108,366;Regular Air;Home Office;Small Box;13.08.2011
31780;29.01.2010;Medium;17;734,25;Express Air;Corporate;Small Box;31.01.2010
31876;07.05.2011;High;8;741,49;Regular Air;Corporate;Large Box;08.05.2011
32356;10.10.2012;Not Specified;12;768,41;Regular Air;Home Office;Small Box;11.10.2012
32356;10.10.2012;Not Specified;47;5238,192;Delivery Truck;Home Office;Jumbo Box;12.10.2012
33473;04.01.2011;Low;50;600,22;Regular Air;Corporate;Small Pack;04.01.2011
35043;19.07.2010;Not Specified;45;125,21;Express Air;Home Office;Wrap Bag;20.07.2010
35043;19.07.2010;Not Specified;9;924,1115;Regular Air;Home Office;Small Box;20.07.2010
37603;24.11.2010;Medium;50;2440,26;Regular Air;Consumer;Small Pack;26.11.2010
37603;24.11.2010;Medium;23;1008,19;Regular Air;Consumer;Small Pack;26.11.2010
38561;30.08.2011;Critical;19;169,4;Regular Air;Home Office;Small Pack;01.09.2011
39846;27.02.2009;Low;10;1372,14;Delivery Truck;Corporate;Jumbo Box;06.03.2009
40547;09.07.2009;Critical;45;6944,092;Express Air;Small Business;Medium Box;11.07.2009
40611;28.03.2012;Not Specified;12;66,83;Express Air;Home Office;Small Box;30.03.2012
40611;28.03.2012;Not Specified;43;1407,515;Regular Air;Home Office;Small Pack;30.03.2012
40901;29.07.2012;Medium;40;273,14;Regular Air;Home Office;Small Pack;31.07.2012
40901;29.07.2012;Medium;22;3100,1115;Express Air;Home Office;Small Box;31.07.2012
41634;08.12.2012;Not Specified;7;57,35;Regular Air;Home Office;Small Pack;09.12.2012
41634;08.12.2012;Not Specified;10;371,45;Regular Air;Home Office;Small Box;10.12.2012
41766;11.09.2012;Critical;10;5158,09;Delivery Truck;Corporate;Jumbo Drum;12.09.2012
41956;12.12.2011;Medium;22;364,69;Express Air;Home Office;Small Box;13.12.2011
41956;12.12.2011;Medium;16;86,3;Regular Air;Home Office;Small Pack;14.12.2011
44646;04.01.2012;Low;47;12723,95;Regular Air;Home Office;Large Box;08.01.2012
45825;07.10.2012;Medium;43;272,63;Regular Air;Corporate;Small Box;07.10.2012
47232;17.08.2010;Not Specified;39;546,4;Express Air;Corporate;Small Box;19.08.2010
49344;30.12.2012;Low;31;672,93;Regular Air;Home Office;Small Box;30.12.2012
49344;30.12.2012;Low;1;803,33;Regular Air;Home Office;Medium Box;30.12.2012
49351;30.03.2012;Low;27;109,92;Regular Air;Corporate;Wrap Bag;03.04.2012
49511;20.04.2009;High;35;150,29;Express Air;Home Office;Small Box;20.04.2009
52419;18.09.2012;High;32;3500,49;Regular Air;Corporate;Small Box;19.09.2012
53029;27.07.2009;Low;39;223,34;Regular Air;Corporate;Small Box;01.08.2009
54786;11.01.2012;Not Specified;30;380,28;Regular Air;Home Office;Small Box;13.01.2012
55362;20.04.2011;High;24;67,84;Regular Air;Corporate;Small Box;22.04.2011
56099;05.10.2010;Low;11;122,35;Regular Air;Corporate;Small Box;12.10.2010
56516;03.08.2009;Medium;6;27,89;Regular Air;Corporate;Small Box;04.08.2009
56516;03.08.2009;Medium;24;2560,9395;Regular Air;Corporate;Small Box;05.08.2009
59556;15.12.2009;Not Specified;27;43,46;Regular Air;Home Office;Wrap Bag;17.12.2009
59556;15.12.2009;Not Specified;5;927,9875;Regular Air;Home Office;Small Box;16.12.2009
59779;17.05.2009;Low;30;3575,23;Delivery Truck;Corporate;Jumbo Drum;24.05.2009
1217;25.04.2012;Not Specified;25;662,16;Regular Air;Corporate;Small Pack;26.04.2012
1666;17.10.2011;Critical;19;5642,18;Express Air;Corporate;Small Box;19.10.2011
1829;07.05.2009;High;48;133,04;Regular Air;Small Business;Small Box;08.05.2009
3202;23.12.2012;Low;10;554,21;Regular Air;Consumer;Small Box;27.12.2012
4871;11.06.2011;Critical;8;775,74;Delivery Truck;Consumer;Jumbo Drum;13.06.2011
4871;11.06.2011;Critical;26;238,34;Regular Air;Consumer;Small Pack;14.06.2011
6211;23.11.2009;Critical;28;67,72;Regular Air;Corporate;Small Box;25.11.2009
6211;23.11.2009;Critical;3;68,64;Regular Air;Corporate;Small Pack;25.11.2009
7363;09.11.2010;Medium;24;875,52;Regular Air;Corporate;Wrap Bag;11.11.2010
8133;26.02.2011;Medium;11;405,53;Regular Air;Corporate;Small Box;27.02.2011
8416;06.08.2010;Low;2;22,07;Regular Air;Small Business;Small Box;10.08.2010
8802;31.01.2011;Medium;15;1866,12;Regular Air;Small Business;Large Box;02.02.2011
9637;03.01.2009;Low;12;522,49;Regular Air;Corporate;Small Box;05.01.2009
9637;03.01.2009;Low;49;28359,4;Regular Air;Corporate;Large Box;10.01.2009
9637;03.01.2009;Low;12;123,76;Regular Air;Corporate;Wrap Bag;07.01.2009
9671;12.09.2011;High;6;12,61;Regular Air;Corporate;Small Box;14.09.2011
9957;30.11.2010;Not Specified;31;74,75;Express Air;Corporate;Wrap Bag;01.12.2010
10567;29.03.2012;High;10;1111,008;Delivery Truck;Home Office;Jumbo Box;30.03.2012
12613;10.04.2010;Medium;3;15,64;Regular Air;Consumer;Small Box;13.04.2010
12613;10.04.2010;Medium;28;1751,08;Regular Air;Consumer;Small Box;11.04.2010
12613;10.04.2010;Medium;18;225,37;Express Air;Consumer;Small Pack;11.04.2010
12711;19.02.2012;Critical;32;1486,72;Regular Air;Corporate;Small Pack;20.02.2012
12711;19.02.2012;Critical;45;558,04;Regular Air;Corporate;Small Pack;20.02.2012
13543;08.08.2012;Medium;2;27,83;Regular Air;Corporate;Small Box;08.08.2012
13767;26.08.2010;High;29;597,66;Regular Air;Corporate;Medium Box;28.08.2010
13767;26.08.2010;High;45;1403,741;Regular Air;Corporate;Small Pack;28.08.2010
13767;26.08.2010;High;10;1246,3635;Regular Air;Corporate;Small Box;27.08.2010
17924;26.08.2011;Critical;42;2507,48;Regular Air;Consumer;Small Box;26.08.2011
18374;30.09.2012;Low;21;150,16;Regular Air;Corporate;Small Box;02.10.2012
19841;26.12.2010;Low;43;4687,6735;Express Air;Corporate;Small Box;14.01.2011
21382;12.01.2012;Critical;21;6435,87;Delivery Truck;Corporate;Jumbo Drum;14.01.2012
21382;12.01.2012;Critical;11;312,03;Regular Air;Corporate;Small Box;14.01.2012
21638;16.04.2012;High;13;418,93;Regular Air;Small Business;Small Box;17.04.2012
22407;17.11.2009;Not Specified;20;676,44;Regular Air;Corporate;Small Box;18.11.2009
22407;17.11.2009;Not Specified;10;128,02;Regular Air;Corporate;Small Box;17.11.2009
22407;17.11.2009;Not Specified;15;526,82;Express Air;Corporate;Small Pack;19.11.2009
25314;24.02.2012;High;43;7679,512;Regular Air;Corporate;Small Box;26.02.2012
25574;12.03.2009;Not Specified;46;5074,07;Delivery Truck;Consumer;Jumbo Box;12.03.2009
25574;12.03.2009;Not Specified;31;1526,67;Express Air;Consumer;Small Pack;13.03.2009
26310;29.07.2012;Not Specified;5;77,41;Regular Air;Corporate;Small Box;31.07.2012
26310;29.07.2012;Not Specified;19;112,67;Regular Air;Corporate;Small Box;30.07.2012
27616;30.07.2012;Low;3;614,14;Regular Air;Home Office;Large Box;01.08.2012
29539;23.04.2011;High;24;223,2;Regular Air;Corporate;Small Box;24.04.2011
31106;16.02.2012;Low;37;101,9;Regular Air;Corporate;Small Box;16.02.2012
31106;16.02.2012;Low;7;187,33;Regular Air;Corporate;Small Box;21.02.2012
31106;16.02.2012;Low;45;259,17;Regular Air;Corporate;Small Pack;18.02.2012
31106;16.02.2012;Low;43;4697,032;Regular Air;Corporate;Small Box;23.02.2012
31140;01.02.2011;Critical;4;13,42;Regular Air;Home Office;Small Box;02.02.2011
31170;27.01.2012;Medium;32;320,57;Regular Air;Corporate;Small Pack;29.01.2012
31520;28.11.2011;High;23;138,71;Regular Air;Consumer;Small Box;29.11.2011
34663;06.07.2011;Not Specified;38;29186,49;Delivery Truck;Corporate;Jumbo Drum;08.07.2011
35842;24.05.2012;High;18;53,79;Regular Air;Home Office;Small Box;26.05.2012
36131;17.05.2009;High;43;354,96;Regular Air;Home Office;Wrap Bag;19.05.2009
36131;17.05.2009;High;26;130,97;Regular Air;Home Office;Small Box;18.05.2009
36992;07.12.2009;Medium;34;459,08;Express Air;Corporate;Small Pack;09.12.2009
38596;02.04.2010;Medium;20;193,7;Regular Air;Corporate;Wrap Bag;03.04.2010
39143;06.04.2012;Not Specified;46;6730,07;Delivery Truck;Consumer;Jumbo Box;06.04.2012
41186;22.11.2010;High;33;553,3415;Regular Air;Corporate;Small Pack;23.11.2010
43493;10.05.2012;High;22;152,52;Regular Air;Corporate;Small Box;11.05.2012
43493;10.05.2012;High;14;71,6;Regular Air;Corporate;Small Box;12.05.2012
43493;10.05.2012;High;37;1699,983;Regular Air;Corporate;Small Pack;13.05.2012
43555;03.07.2012;Medium;34;43,54;Regular Air;Corporate;Wrap Bag;05.07.2012
44452;09.12.2011;Not Specified;50;330,27;Regular Air;Home Office;Small Box;11.12.2011
45506;26.12.2011;Low;3;448,3665;Regular Air;Consumer;Small Box;31.12.2011
45767;10.07.2012;High;49;841,51;Express Air;Corporate;Small Box;12.07.2012
45986;25.12.2009;Low;20;71,07;Regular Air;Small Business;Small Box;30.12.2009
46881;06.10.2009;Critical;31;176,28;Express Air;Corporate;Small Box;08.10.2009
46979;16.07.2012;Low;30;8718,46;Delivery Truck;Consumer;Jumbo Drum;18.07.2012
46979;16.07.2012;Low;26;135,88;Regular Air;Consumer;Small Box;25.07.2012
47040;16.08.2010;High;38;487,98;Regular Air;Consumer;Small Box;17.08.2010
48391;29.10.2010;Not Specified;45;254,92;Regular Air;Corporate;Small Box;30.10.2010
51780;24.07.2010;Low;26;1846,2;Delivery Truck;Consumer;Jumbo Drum;26.07.2010
